date,action,name,rate,target
Oct-19-18,Downgrade,Keefe Bruyette,Mkt Perform to Underperform,
Jan-09-19,Downgrade,Citigroup,Buy to Neutral,
Jun-18-19,Downgrade,Deutsche Bank,Buy to Hold,$50 to $44
