date,title,source
Oct-22-18,Strong Earnings Enough Reason to Stay Long JNJ Stock,InvestorPlace
Nov-08-18,"CooperVision Forum Gathers Global Experts in Childhood Myopia, Identifies Improved Opportunities to Assess and Manage the Condition",PR Newswire
Nov-15-18,The Cooper Companies to Participate in the BMO Healthcare Conference,GlobeNewswire
Nov-20-18,What's in Store for Patterson Companies' (PDCO) Q2 Earnings?,Zacks
Nov-20-18,"Consolidated Research: 2018 Summary Expectations for Timken, Kingsway Financial Services, The Cooper Companies, Westell Technologies, TESSCO Technologies, and Wyndham Hotels & Resorts  Fundamental Analysis, Key Performance Indications",GlobeNewswire
Nov-27-18,Will HSA Member Growth Aid HealthEquity's (HQY) Q3 Earnings?,Zacks
Nov-28-18,Coupa (COUP) to Report Q3 Earnings: What's in the Cards?,Zacks
Nov-28-18,Smartsheet (SMAR) to Report Q3 Earnings: What's in Store?,Zacks
Nov-29-18,Cooper Cos. (COO) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks
Nov-29-18,Zscaler (ZS) to Report Q1 Earnings: What's in the Cards?,Zacks
Nov-30-18,Can CVI Segment Drive Cooper Companies' (COO) Q4 Earnings?,Zacks
Nov-30-18,Greif (GEF) to Report Q4 Earnings: What's in the Offing?,Zacks
Nov-30-18,"[$$] Artist Alex Katz: Im 91, for Chrissakes, and Im cranking out paintings",Financial Times
Dec-06-18,Cooper Cos. (COO) Q4 Earnings Lag Estimates,Zacks
Dec-06-18,The Cooper Companies Announces Fourth Quarter and Full Year 2018 Results,GlobeNewswire
Dec-06-18,Cooper Companies Q4 Earnings Preview,Benzinga
Dec-06-18,Is The Cooper Companies Inc (NYSE:COO) Expensive For A Reason? A Look At The Intrinsic Value,Simply Wall St.
Dec-07-18,Edited Transcript of COO earnings conference call or presentation 6-Dec-18 10:00pm GMT,Thomson Reuters StreetEvents
Dec-07-18,"Health Care Slides Midday, but Cannabis Stocks Soar",Investing.com
Dec-17-18,Edited Transcript of COO earnings conference call or presentation 6-Dec-18 10:00pm GMT,Thomson Reuters StreetEvents
Dec-18-18,Here's Why You Should Hold Cooper Companies (COO) Stock Now,Zacks
Dec-20-18,The Cooper Companies to Present at J.P. Morgan Healthcare Conference,GlobeNewswire
Dec-20-18,The Cooper Companies Sets Annual Meeting and Stockholder Record Dates,GlobeNewswire
Dec-21-18,"The Cooper Companies Inc (COO) Files 10-K for the Fiscal Year Ended on October 31, 2018",GuruFocus.com
Jan-07-19,The Cooper Companies Declares Cash Dividend,GlobeNewswire
Jan-08-19,"Have Insiders Been Selling The Cooper Companies, Inc. (NYSE:COO) Shares?",Simply Wall St.
Jan-09-19,Edited Transcript of COO earnings conference call or presentation 6-Dec-18 10:00pm GMT,Thomson Reuters StreetEvents
Jan-10-19,Edited Transcript of COO earnings conference call or presentation 6-Dec-18 10:00pm GMT,Thomson Reuters StreetEvents
Jan-23-19,CooperVision Specialty Eyecare Division Sets Slate of Education and Information Sessions for 2019 Global Specialty Lens Symposium,PR Newswire
Jan-23-19,"Paragon Vision Sciences Selects Five U.S. Markets for Expansion, Builds New Commercial and Practice Management Team",PR Newswire
Jan-23-19,[$$] Liam Fox hits out at MPs seeking to block no-deal Brexit,Financial Times
Jan-25-19,"Anna Nikolayevsky and Axel Capital Managements Return, AUM, and Holdings",Insider Monkey
Jan-31-19,The Cooper Companies Announces Release Date for First Quarter 2019,GlobeNewswire
Feb-04-19,INVO Bioscience Appoints Michael J. Campbell as COO & VP of Business Development,PR Newswire
Feb-07-19,"What You Must Know About The Cooper Companies, Inc.s (NYSE:COO) Financial Strength",Simply Wall St.
Feb-12-19,The Cooper Companies to Participate in the Barclays Global Healthcare Conference,GlobeNewswire
Feb-22-19,Weight Watchers (WTW) to Post Q4 Earnings: What's in Store?,Zacks
Feb-26-19,Will R&amp;D Focus Fuel DENTSPLY SIRONA's (XRAY) Earnings in Q4?,Zacks
Mar-01-19,Guidewire (GWRE) to Report Q2 Earnings: What's in Store?,Zacks
Mar-04-19,Can Segmental Growth Aid Cooper Companies' (COO) Q1 Earnings?,Zacks
Mar-05-19,The Cooper Companies Announces First Quarter 2019 Results,GlobeNewswire
Mar-05-19,"Cooper Companies, Inc. to Host Earnings Call",ACCESSWIRE
Mar-05-19,"Stocks Moving After Hours: Ross Stores, Urban Outfitters, Cooper, Ambarella",Investing.com
Mar-06-19,"Cooper Companies' (COO) Q1 Earnings Beat, Revenues Rise Y/Y",Zacks
Mar-06-19,Raymond James Lifts Cooper Companies Price Target After Q1 EPS Beat And Raise,Benzinga
Mar-06-19,Edited Transcript of COO earnings conference call or presentation 5-Mar-19 10:00pm GMT,Thomson Reuters StreetEvents
Mar-07-19,Edited Transcript of COO earnings conference call or presentation 5-Mar-19 10:00pm GMT,Thomson Reuters StreetEvents
Mar-07-19,Cooper Companies (COO) Hits 52-Week High on Solid Prospects,Zacks
Mar-07-19,What's in Store for Coupa Software (COUP) in Q4 Earnings?,Zacks
Mar-11-19,Edited Transcript of COO earnings conference call or presentation 5-Mar-19 10:00pm GMT,Thomson Reuters StreetEvents
Mar-11-19,"What Is The Cooper Companies, Inc.s (NYSE:COO) Share Price Doing?",Simply Wall St.
Mar-12-19,Here's Why Investors Should Bet on Cooper Companies (COO) Now,Zacks
Mar-14-19,CooperVision Voices Support for International Myopia Institute White Papers,PR Newswire
Mar-19-19,5 Companies Hit 52-Week Highs,GuruFocus.com
Mar-21-19,Cooper Companies' (COO) CooperVision Gains Momentum Globally,Zacks
Mar-22-19,Alcon Inc. -- Moody's assigns Baa2 issuer rating to Alcon; stable outlook,Moody's
Mar-25-19,Alcon Inc. -- Moody's assigns Baa2 issuer rating to Alcon; stable outlook,Moody's
Apr-03-19,"Heres What Hedge Funds Think About Cooper Companies, Inc. (COO)",Insider Monkey
Apr-04-19,Cooper Cos. (COO) Up 5.1% Since Last Earnings Report: Can It Continue?,Zacks
Apr-04-19,CooperVision Rochester-Area Sites Now Operating with 100 Percent Renewable Electricity Resources,PR Newswire
Apr-08-19,"Is The Cooper Companies, Inc.s (NYSE:COO) 9.4% Return On Capital Employed Good News?",Simply Wall St.
Apr-09-19,"SHAREHOLDER ALERT: Purcell Julie & Lefkowitz LLP Is Investigating The Cooper Companies, Inc. for Potential Breaches Of Fiduciary Duty By Its Board of Directors",PR Newswire
Apr-09-19,BD Introduces New Product to Reduce the Risk of Sepsis,Zacks
Apr-11-19,Here's Why You Should Bet on Cooper Companies (COO) Stock Now,Zacks
Apr-15-19,"Cerner and naviHealth Extend Partnership, Boost EHR Service",Zacks
Apr-18-19,CooperVision Employees Celebrate Earth Day 2019 with Special Events Around the World,PR Newswire
Apr-25-19,The Cooper Companies Announces Release Date for Second Quarter 2019,GlobeNewswire
May-02-19,"What The Cooper Companies, Inc.'s (NYSE:COO) ROE Can Tell Us",Simply Wall St.
May-15-19,The Cooper Companies to Present at Jefferies Healthcare Conference,GlobeNewswire
May-16-19,The Cooper Companies to Present at William Blair Growth Stock Conference,GlobeNewswire
May-20-19,Here's Why You Should Retain Cooper Companies (COO) Stock,Zacks
May-23-19,The Cooper Companies to Participate in the Raymond James Life Sciences and MedTech Conference,GlobeNewswire
May-23-19,Analysts Estimate Cooper Cos. (COO) to Report a Decline in Earnings: What to Look Out for,Zacks
May-24-19,Can Segmental Growth Aid Cooper Companies' (COO) Q2 Earnings?,Zacks
May-29-19,"CooperVision Celebrates Contact Lens Heroes at BCLA Conference, Partnering with ECPs to Take on Myopia, Hypoxia, and Dropout through Innovative Science, Insight and Practice",PR Newswire
May-29-19,5 Best-Performing Summer Stocks to Add to Your Watch List,Zacks
May-30-19,Cooper Cos. (COO) Q2 Earnings and Revenues Surpass Estimates,Zacks
May-30-19,The Cooper Companies Announces Second Quarter 2019 Results,GlobeNewswire
May-30-19,"The Cooper Cos., Inc. to Host Earnings Call",ACCESSWIRE
May-30-19,CooperVision Champions Myopia Management at BCLA 2019 Conference with Practice & Parent Insights Plus New Clinical Data,PR Newswire
May-31-19,Cooper Companies (COO) Q2 Earnings &amp; Revenues Top Estimates,Zacks
May-31-19,Edited Transcript of COO earnings conference call or presentation 30-May-19 9:00pm GMT,Thomson Reuters StreetEvents
Jun-03-19,Cooper Companies (NYSE:COO) Shareholders Have Enjoyed An Impressive 123% Share Price Gain,Simply Wall St.
Jun-05-19,The Cooper Companies Supports United Nations Sustainable Development Goals,GlobeNewswire
Jun-05-19,Edited Transcript of COO earnings conference call or presentation 30-May-19 9:00pm GMT,Thomson Reuters StreetEvents
Jun-07-19,4 Stocks to Buy for Solid Earnings Acceleration,Zacks
Jun-10-19,"Zacks.com featured highlights include: Cooper, GW, Tencent and Bloom",Zacks
