date,action,name,rate,target
Jan-08-19,Downgrade,Raymond James,Outperform to Mkt Perform,
Apr-02-19,Initiated,Seaport Global Securities,Buy,$45
Apr-05-19,Upgrade,BofA/Merrill,Neutral to Buy,
