date,title,source
Oct-17-18,"Bezos: If big tech turns its back on the Pentagon, 'this country is going to be in trouble'",American City Business Journals
Oct-17-18,Gulfstream expects market growth in 2019 on new business jets - president,Reuters
Oct-17-18,Gulfstream expects market growth in 2019 on new business jets -president,Reuters
Oct-18-18,10 Defense Stocks to Buy for a Changing World,InvestorPlace
Oct-18-18,Virginia police investigate active shooter report,Reuters
Oct-18-18,"1+1 = $16B: Harris Corp., L3 Technologies merger shakes up defense industry",American City Business Journals
Oct-18-18,General Dynamics to Christen Submarine Vermont,PR Newswire
Oct-19-18,Trump to meet defense and aerospace CEOs to talk supply chain: report,MarketWatch
Oct-22-18,Canada says it is prepared to freeze Saudi arms deal if necessary,Reuters
Oct-22-18,5 buyers were in the mix for Engility before SAIC won out,American City Business Journals
Oct-22-18,Will Robust Order Fuel General Dynamics' (GD) Q3 Earnings?,Zacks
Oct-23-18,Q3 Earnings Outlook For General Dynamics,Benzinga
Oct-23-18,General Dynamics Mission Systems Launches Latest Unmanned Underwater Vehicle at Oceans 2018,PR Newswire
Oct-23-18,"Defense Stocks' Q3 Earnings Roster for Oct 24: BA, GD, NOC",Zacks
