date,action,name,rate,target
Oct-29-18,Resumed,Morgan Stanley,Overweight,$42
Feb-19-19,Downgrade,JP Morgan,Overweight to Neutral,
Mar-05-19,Upgrade,JP Morgan,Neutral to Overweight,$34
