date,action,name,rate,target
Oct-19-18,Downgrade,Goldman,Neutral to Sell,
Nov-06-18,Downgrade,Morgan Stanley,Equal-Weight to Underweight,
Nov-06-18,Downgrade,JP Morgan,Overweight to Neutral,
