date,title,source
Oct-23-18,"Oxford Square Capital Corp. Schedules Third Quarter 2018 Earnings Release and Conference Call for October 30, 2018",GlobeNewswire
Oct-30-18,"Oxford Square Capital Corp. Announces Results of Operations for the Quarter Ended September 30, 2018 and Announces Quarterly Distribution of $0.20 per Share",GlobeNewswire
Nov-15-18,"Recent Analysis Shows Contango Oil & Gas, Papa Murphy's, PC-Tel, Oxford Square Capital, China Online Education Group, and Sequans Communications S.A Market Influences  Renewed Outlook, Key Drivers of Growth",GlobeNewswire
Nov-26-18,Cushion Your Portfolio With These 5 High Yielding Stocks,Zacks
Feb-21-19,"Oxford Square Capital Corp. Schedules Fourth Quarter 2018 Earnings Release and Conference Call for February 28, 2019",GlobeNewswire
Feb-28-19,"Oxford Square Capital Corp. Announces Net Asset Value and Selected Financial Results for the Quarter Ended December 31, 2018",GlobeNewswire
Mar-26-19,Oxford Square Capital Corp. Announces Offering of Notes,GlobeNewswire
Mar-27-19,Oxford Square Capital Corp. Prices Public Offering of $42.5 Million 6.25% Notes Due 2026,GlobeNewswire
Apr-23-19,"Oxford Square Capital Corp. Schedules First Quarter 2019 Earnings Release and Conference Call for April 30, 2019",GlobeNewswire
Apr-30-19,"Oxford Square Capital Corp. Announces Net Asset Value and Selected Financial Results for the Quarter Ended March 31, 2019",GlobeNewswire
