date,title,source
Nov-01-18,Saul Centers (BFS) Beats Q3 FFO Estimates,Zacks
Nov-01-18,Saul Centers: 3Q Earnings Snapshot,Associated Press
Nov-01-18,"Saul Centers, Inc. Reports Third Quarter 2018 Earnings",PR Newswire
Nov-07-18,"Market Trends Toward New Normal in Medical Properties Trust, XO Group, Saul Centers, Open Text, Athene Holding, and Wabash National  Emerging Consolidated Expectations, Analyst Ratings",GlobeNewswire
Nov-09-18,"At US$50.39, Is It Time To Put Saul Centers Inc (NYSE:BFS) On Your Watch List?",Simply Wall St.
Dec-06-18,Saul Centers Declares Quarterly Dividends,PR Newswire
Dec-14-18,"Is Saul Centers, Inc. (NYSE:BFS) A High Quality Stock To Own?",Simply Wall St.
Jan-08-19,Kimco Realty (KIM) Issues 4Q18 and '18 Transaction Activity,Zacks
Jan-16-19,"Saul Centers, Inc. Announces Tax Treatment of 2018 Dividends",PR Newswire
Jan-17-19,"Did Saul Centers, Inc. (NYSE:BFS) Insiders Sell Shares?",Simply Wall St.
Jan-30-19,Saul Centers (BFS) Upgraded to Buy: Here's What You Should Know,Zacks
Feb-06-19,"Consolidated Research: 2019 Summary Expectations for Weyerhaeuser, SM Energy, Independence Realty Trust, Las Vegas Sands, Sturm, Ruger, and Saul Centers  Fundamental Analysis, Key Performance Indications",GlobeNewswire
Feb-26-19,"Saul Centers, Inc. Reports Fourth Quarter 2018 Earnings",PR Newswire
Feb-27-19,"Does Saul Centers, Inc. (NYSE:BFS) Have A Particularly Volatile Share Price?",Simply Wall St.
Feb-27-19,"What do you get when you combine a Chick-fil-A, Taco Bell and upward of 1,000 apartments? A Saul Centers update!",American City Business Journals
Mar-05-19,8 Marylanders make Forbes billionaires list,American City Business Journals
Mar-13-19,6 High-Yielding Stocks,GuruFocus.com
Mar-14-19,Saul Centers Declares Quarterly Dividends,PR Newswire
Apr-12-19,The Saul Centers (NYSE:BFS) Share Price Is Up 17% And Shareholders Are Holding On,Simply Wall St.
Apr-15-19,Thasos 2019 Retail REIT Performance Update Finds Westfield and Urstadt Biddle Atop Industry Performance Rankings,PR Newswire
