date,action,name,rate,target
Oct-24-18,Upgrade,Vertical Research,Hold to Buy,
Jan-02-19,Downgrade,BofA/Merrill,Buy to Neutral,
Jan-23-19,Initiated,Seaport Global Securities,Buy,$30
