date,action,name,rate,target
Feb-15-19,Downgrade,Credit Suisse,Outperform to Neutral,$10 to $7
Feb-15-19,Downgrade,BofA/Merrill,Neutral to Underperform,$6 to $4
Apr-11-19,Resumed,JP Morgan,Neutral,$7.50
