date,title,source
Dec-17-18,First Trust Advisors L.P. Announces Distributions for Exchange-Traded Funds,Business Wire
Jan-03-19,"Fiat Chrysler December U.S. sales up 14% to 196,520 vehicles",MarketWatch
Feb-14-19,Seth Klarman and Mohnish Pabrai's Portfolio Movements in 4th-Quarter 2018,GuruFocus.com
