date,title,source
Oct-26-18,The 'unbeauty contest': All you need to know as Brazilian voters prepare for an election showdown,CNBC
Nov-01-18,"Goldman Sachs BDC, Inc. Reports Third Quarter 2018 Financial Results and Announces Quarterly Dividend of $0.45 Per Share",Business Wire
Nov-02-18,Edited Transcript of GSBD earnings conference call or presentation 2-Nov-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-07-18,Edited Transcript of GSBD earnings conference call or presentation 2-Nov-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-19-18,Wine.com Closes $32.5 Million Growth Capital Investment from Goldman Sachs Asset Management Private Credit Group,PR Newswire
Nov-28-18,European markets edge higher on policy hopes ahead of G-20 summit; AMS shares jump 5%,CNBC
Dec-18-18,Goldman expects emerging market currencies to 'bounce back' in 2019,CNBC
Jan-16-19,Goldman Sachs sees greater chance of Brexit being scrapped altogether after historic defeat,CNBC
Jan-24-19,"Consolidated Research: 2019 Summary Expectations for Marriott International, Calavo Growers, Kinsale Capital Group, Fluidigm, Goldman Sachs BDC, and Stemline Therapeutics  Fundamental Analysis, Key Performance Indications",GlobeNewswire
Feb-05-19,"Goldman Sachs BDC, Inc. Schedules Earnings Release and Conference Call to Announce Fourth Quarter and Fiscal Year 2018 Results",Business Wire
Feb-21-19,Goldman Sachs BDC (GSBD) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks
Feb-28-19,"Goldman Sachs BDC, Inc. Reports December 31, 2018 Financial Results and Announces Quarterly Dividend of $0.45 Per Share",Business Wire
Mar-06-19,Edited Transcript of GSBD earnings conference call or presentation 1-Mar-19 2:00pm GMT,Thomson Reuters StreetEvents
Mar-07-19,Edited Transcript of GSBD earnings conference call or presentation 1-Mar-19 2:00pm GMT,Thomson Reuters StreetEvents
Mar-20-19,New Strong Sell Stocks for March 20th,Zacks
Mar-22-19,'Last chance': EU leaders issue ultimatum to Britain over no-deal Brexit,CNBC
Apr-17-19,"Goldman Sachs BDC, Inc. Schedules Earnings Release and Conference Call to Announce First Quarter 2019 Results",Business Wire
May-02-19,Earnings Preview: Goldman Sachs BDC (GSBD) Q1 Earnings Expected to Decline,Zacks
May-07-19,"Heres What Hedge Funds Think About Goldman Sachs BDC, Inc. (GSBD)",Insider Monkey
