date,title,source
Oct-18-18,G.research 42nd Annual Automotive Aftermarket Symposium,Business Wire
Oct-24-18,Dana to Pay Dividend on Common Stock,PR Newswire
Oct-26-18,What You Must Know About Dana Incorporateds (NYSE:DAN) Financial Strength,Simply Wall St.
Oct-29-18,Why Dana Incorporated Shares Are Down Another 13% Today,Motley Fool
Oct-29-18,Dana Holding Corp (DAN) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-29-18,Personal Income And Spending Brought Modestly Positive Numbers,Zacks
Oct-31-18,Edited Transcript of DAN earnings conference call or presentation 29-Oct-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-01-18,Gladstone Commercial Corporation Announces $21.3 Million Industrial Portfolio Acquisition in Detroit Area,GlobeNewswire
Nov-02-18,Dana Names New Senior Vice President for Human Resources,PR Newswire
Nov-05-18,"Investor Expectations to Drive Momentum within The Hain Celestial Group, Macquarie Infrastructure, SunCoke Energy, Caterpillar, First Data, and Dana  Discovering Underlying Factors of Influence",GlobeNewswire
Nov-08-18,"Dana Financing Luxembourg Sarl -- Moody's affirms Dana ratings, CFR at Ba3, downgrades unsecured notes to B2",Moody's
Nov-09-18,Dana Incorporated to Participate in Barclays 2018 Global Automotive Conference,PR Newswire
Nov-19-18,Dana Announces Pricing and Allocation of Incremental Senior Secured Financing in Conjunction with Oerlikon Drive Systems Acquisition,PR Newswire
Nov-27-18,Dana Reveals Extensive Drive and Motion Capabilities as Leading Supplier for Aerial Work Platforms in China,PR Newswire
