date,action,name,rate,target
Oct-18-18,Downgrade,BofA/Merrill,Buy to Neutral,
Oct-24-18,Upgrade,Loop Capital,Hold to Buy,
Oct-25-18,Upgrade,TD Securities,Hold to Buy,
