date,action,name,rate,target
Oct-30-18,Downgrade,Raymond James,Strong Buy to Outperform,
Nov-30-18,Initiated,Goldman,Buy,$64
Feb-20-19,Downgrade,UBS,Buy to Neutral,$58 to $51
