date,action,name,rate,target
Mar-14-19,Downgrade,JP Morgan,Overweight to Neutral,$55 to $52
Apr-17-19,Downgrade,Citigroup,Buy to Neutral,
May-29-19,Upgrade,JP Morgan,Neutral to Overweight,
