date,action,name,rate,target
Oct-31-18,Reiterated,Telsey Advisory Group,Market Perform,$29 to $31
Dec-07-18,Reiterated,BofA/Merrill,Buy,$35 to $37
Feb-08-19,Initiated,Buckingham Research,Underperform,
Mar-08-19,Reiterated,Telsey Advisory Group,Market Perform,$31 to $29
Mar-08-19,Reiterated,Pivotal Research Group,Hold,$31 to $26
Mar-20-19,Initiated,Evercore ISI,In-line,$27
