date,action,name,rate,target
Jan-08-19,Upgrade,Credit Suisse,Neutral to Outperform,
Jan-09-19,Initiated,Cowen,Market Perform,$32
May-08-19,Upgrade,UBS,Neutral to Buy,$35.50 to $47
