date,action,name,rate,target
Nov-02-18,Downgrade,Societe Generale,Buy to Hold,
Nov-21-18,Downgrade,Keefe Bruyette,Outperform to Mkt Perform,
Nov-23-18,Downgrade,RBC Capital Mkts,Outperform to Sector Perform,
Nov-27-18,Downgrade,Morgan Stanley,Overweight to Equal-Weight,
Feb-20-19,Upgrade,Berenberg,Sell to Hold,
Mar-12-19,Downgrade,Keefe Bruyette,Mkt Perform to Underperform,
Mar-13-19,Downgrade,JP Morgan,Overweight to Neutral,
