date,title,source
Oct-23-18,Travelport becomes first GDS operator to offer NDC content,PR Newswire
Oct-24-18,"Factors of Influence in 2018, Key Indicators and Opportunity within Tabula Rasa Healthcare, Interpublic Group of Companies, Travelport Worldwide, Weight Watchers International, vTv Therapeutics, and Ulta Beauty  New Research Emphasizes Economic Growth",GlobeNewswire
Oct-24-18,Travelport and IBM working to disrupt travel industry with new innovations,PR Newswire
Oct-31-18,"E-commerce Stocks' Q3 Earnings on Nov 1: STMP, TVPT, MELI & W",Zacks
Nov-01-18,Travelport (TVPT) Beats Q3 Earnings Estimates,Zacks
Nov-01-18,Travelport: 3Q Earnings Snapshot,Associated Press
Nov-01-18,Travelport Worldwide Limited Reports Third Quarter 2018 Results,PR Newswire
Nov-08-18,Travelport Rides Continued eNett Strength in a Challenging Market,Motley Fool
Nov-13-18,Travelers say technology is key to their travel experience,PR Newswire
Nov-13-18,Edited Transcript of TVPT earnings conference call or presentation 1-Nov-18 12:30pm GMT,Thomson Reuters StreetEvents
Nov-20-18,Calculating The Fair Value Of Travelport Worldwide Limited (NYSE:TVPT),Simply Wall St.
Dec-06-18,"Exclusive: Siris, Elliott near Travelport acquisition - sources",Reuters
Dec-10-18,"Elliott, Siris book Travelport on trip back to private markets for $4.4 bln",Reuters
Dec-10-18,"Elliott, Siris book Travelport on trip back to private markets for $4.4 billion",Reuters
Dec-10-18,Siris Capital plans to buy Travelport for $4.4 billion,American City Business Journals
Dec-10-18,"Siris, Elliott Agree to Acquire Travelport for $4.4 Billion",Bloomberg
Dec-10-18,"[$$] Travelport Agrees to Go Private in $2 Billion Deal with Siris, Evergreen",The Wall Street Journal
Dec-10-18,"Stocks making the biggest moves premarket: FB, FDX, TSLA, NTRI, TVPT & more",CNBC
Dec-10-18,Travel software company Travelport targeted in $4.4B deal,Associated Press
Dec-10-18,"Siris, Evergreen to buy Travelport for $4.4 bln",Reuters
Dec-10-18,"Travelport Worldwide Limited announces agreement to be acquired by affiliates of Siris Capital Group, LLC and Evergreen Coast Capital Corp. in all-cash transaction valued at approximately $4.4 billion",PR Newswire
Dec-10-18,[$$] Activist investor Elliott to buy Travelport in $4.4bn deal,Financial Times
Dec-11-18,[$$] Iconiq Poaches BlackRock Executive; U.K. to Tighten Partnership Rules,The Wall Street Journal
Dec-11-18,"Bragar Eagel & Squire, P.C. is Investigating the Board of Directors of Travelport Worldwide Limited (TVPT) on Behalf of Stockholders and Encourages TVPT Investors to Contact the Firm",GlobeNewswire
Dec-11-18,SHAREHOLDER ALERT: WeissLaw LLP Investigates Travelport Worldwide Limited,ACCESSWIRE
Dec-11-18,"Company News For Dec 11, 2018",Zacks
Dec-11-18,Travel tech giant Travelport being acquired in $4.4B deal,American City Business Journals
Dec-13-18,Hedge Funds Are Crazy About Travelport Worldwide Ltd (TVPT),Insider Monkey
Dec-14-18,Travelport Finance (Luxembourg) S.a.r.l. -- Moody's places Travelport Limited's ratings under review for downgrade,Moody's
Dec-18-18,Travelport Corporate Finance PLC -- Moody's places Travelport Limited's ratings under review for downgrade,Moody's
Dec-19-18,Exclusive: Travel agents seek EU antitrust probe into Lufthansa surcharges,Reuters
Jan-30-19,"Travelport Worldwide Limited Announces Special General Meeting of Shareholders to be Held on March 15, 2019 and Confirms Expiration of ""Go-Shop"" Period",PR Newswire
Feb-06-19,Travelport Worldwide Limited Announces Date for Fourth Quarter 2018 Earnings Results,PR Newswire
Feb-15-19,SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of Travelport Worldwide LTD - TVPT,ACCESSWIRE
Feb-15-19,Earnings Preview: Travelport (TVPT) Q4 Earnings Expected to Decline,Zacks
Feb-19-19,John Paulson's Top 5 Buys in 4th Quarter,GuruFocus.com
Feb-22-19,Travelport Has Had Mixed Success as a Public Company,Skift
Feb-22-19,Travelport (TVPT) Q4 Earnings and Revenues Top Estimates,Zacks
Feb-22-19,Travelport: 4Q Earnings Snapshot,Associated Press
Feb-22-19,Travelport Worldwide Limited Reports Fourth Quarter and Full Year 2018 Results,PR Newswire
Feb-25-19,"Consolidated Research: 2019 Summary Expectations for The Boeing Company, Koninklijke Philips N.V, Carnival, Travelport Worldwide, Chubb, and Kulicke and Soffa Industries  Fundamental Analysis, Key Performance Indications",GlobeNewswire
Feb-28-19,"Travelport Finance (Luxembourg) S.A R.L. -- Moody's assigns B3 CFR to Toro Private Holdings II, Limited; outlook stable",Moody's
Mar-22-19,Leverage levels peaking again on US mega buyouts,Reuters
Apr-22-19,Travelports Plan to Build Market Share With U.S. Airlines and Agencies,Skift
May-10-19,Travelports Plans to Go Private Held Up by Russian Regulators,Skift
May-10-19,Travelport: 1Q Earnings Snapshot,Associated Press
May-10-19,Travelport Worldwide Limited Reports First Quarter 2019 Results,PR Newswire
May-28-19,Corteva Set to Join S&P 500; Fluor to Join S&P MidCap 400 and Realogy and Bloomin' Brands to Join S&P SmallCap 600,PR Newswire
May-29-19,Travelport Finally Goes Private This Week in $4.4 Billion Deal,Skift
