date,action,name,rate,target
Nov-12-18,Downgrade,Cleveland Research ,Buy to Neutral,
Jan-03-19,Initiated,Needham,Buy,$77
Feb-21-19,Reiterated,BofA/Merrill,Buy,$78 to $87
Feb-25-19,Reiterated,Needham,Buy,$77 to $88
Mar-15-19,Initiated,UBS,Buy,$92
May-30-19,Initiated,Wolfe Research,Peer Perform,
