date,action,name,rate,target
Nov-07-18,Reiterated,BofA/Merrill,Underperform,$25 to $28
Dec-13-18,Downgrade,JP Morgan,Overweight to Neutral,
Jan-04-19,Initiated,Stephens,Equal-Weight,
Jan-07-19,Upgrade,Morgan Stanley,Equal-Weight to Overweight,
Feb-20-19,Reiterated,BofA/Merrill,Underperform,$28 to $33
May-02-19,Reiterated,BofA/Merrill,Underperform,$33 to $39
