date,action,name,rate,target
Nov-01-18,Upgrade,KeyBanc Capital Mkts,Sector Weight to Overweight,
Jan-17-19,Upgrade,Wells Fargo,Market Perform to Outperform,
Mar-08-19,Upgrade,Macquarie,Neutral to Outperform,
