date,action,name,rate,target
Oct-22-18,Initiated,CapitalOne,Equal Weight,$96
Nov-20-18,Upgrade,Robert W. Baird,Neutral to Outperform,
Dec-20-18,Upgrade,Janney,Neutral to Buy,
Jan-15-19,Upgrade,SunTrust,Hold to Buy,
Jan-23-19,Upgrade,Mizuho,Neutral to Buy,
Apr-05-19,Downgrade,Sandler O'Neill,Buy to Hold,
