date,action,name,rate,target
Oct-30-18,Reiterated,Craig Hallum,Buy,$31 to $25
Feb-22-19,Initiated,Cowen,Outperform,
Mar-11-19,Reiterated,B. Riley FBR,Buy,$27 to $30
Mar-27-19,Upgrade,Goldman,Neutral to Buy,$22 to $26
Apr-17-19,Downgrade,Longbow,Buy to Neutral,
Apr-30-19,Upgrade,Jefferies,Hold to Buy,$26 to $29
Jun-18-19,Initiated,Loop Capital,Buy,
