date,title,source
Nov-07-18,Should You Worry About Investors Title Companys (NASDAQ:ITIC) CEO Salary Level?,Simply Wall St.
Nov-13-18,Investors Title Company Board Declares Special Cash Dividend and Regular Quarterly Cash Dividend,Business Wire
Nov-19-18,"Factors of Influence in 2018, Key Indicators and Opportunity within U.S. Energy, Investors Title, ARC Group Worldwide, Turtle Beach, Tucows, and Nature's Sunshine Products  New Research Emphasizes Economic Growth",GlobeNewswire
Dec-17-18,Should You Be Excited About Investors Title Companys (NASDAQ:ITIC) 16% Return On Equity?,Simply Wall St.
Feb-08-19,Investors Title: 4Q Earnings Snapshot,Associated Press
Feb-08-19,Investors Title Company Announces Fourth Quarter and Fiscal Year 2018 Results,Business Wire
Feb-11-19,Want To Invest In Investors Title Company (NASDAQ:ITIC)? Heres How It Performed Lately,Simply Wall St.
Mar-11-19,Investors Title Company Declares Quarterly Dividend,Business Wire
Mar-11-19,Does Investors Title Companys (NASDAQ:ITIC) P/E Ratio Signal A Buying Opportunity?,Simply Wall St.
Apr-03-19,Do Insiders Own Lots Of Shares In Investors Title Company (NASDAQ:ITIC)?,Simply Wall St.
Apr-26-19,How Should Investors Feel About Investors Title Company's (NASDAQ:ITIC) CEO Pay?,Simply Wall St.
