date,title,source
Oct-24-18,Icon PLC (ICLR) Q3 Earnings Match Estimates,Zacks
Oct-24-18,Icon PLC: 3Q Earnings Snapshot,Associated Press
Oct-24-18,ICON Reports Third Quarter 2018 Results,Business Wire
Oct-25-18,Edited Transcript of ICLR earnings conference call or presentation 25-Oct-18 1:00pm GMT,Thomson Reuters StreetEvents
Oct-25-18,ICON Wins Pharma Contract Services Company of the Year at the Pharma Industry Awards 2018,Business Wire
Oct-29-18,"Factors of Influence in 2018, Key Indicators and Opportunity within ICON, Robert Half International, CenterPoint Energy, Galapagos NV, Canadian Pacific Railway, and Mobile Mini  New Research Emphasizes Economic Growth",GlobeNewswire
Oct-30-18,Edited Transcript of ICLR earnings conference call or presentation 25-Oct-18 1:00pm GMT,Thomson Reuters StreetEvents
Oct-31-18,Edited Transcript of ICLR earnings conference call or presentation 25-Oct-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-01-18,Edited Transcript of ICLR earnings conference call or presentation 25-Oct-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-07-18,AMN vs. ICLR: Which Stock Should Value Investors Buy Now?,Zacks
Nov-09-18,Relative Or Intrinsic Valuation? An Overview of ICON Public Limited Companys (NASDAQ:ICLR) True Value,Simply Wall St.
Nov-28-18,AMN vs. ICLR: Which Stock Should Value Investors Buy Now?,Zacks
Dec-03-18,Is ICON Public Limited Company (NASDAQ:ICLR) As Strong As Its Balance Sheet Indicates?,Simply Wall St.
Dec-14-18,AMN or ICLR: Which Is the Better Value Stock Right Now?,Zacks
Dec-14-18,Hedge Funds Are Crazy About ICON Public Limited Company (ICLR),Insider Monkey
Dec-26-18,ICON Public Limited Company (NASDAQ:ICLR): Commentary On Fundamentals,Simply Wall St.
Jan-08-19,ICON Issues Financial Guidance for Full Year 2019,Business Wire
Jan-22-19,What Should We Expect From ICON Public Limited Companys (NASDAQ:ICLR) Earnings In The Next 12 Months?,Simply Wall St.
Feb-05-19,ICON Launches New Drug Safety Reporting Solution that Ensures Compliance through Automation,Business Wire
Feb-13-19,Icon PLC (ICLR) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks
Feb-20-19,Icon PLC (ICLR) Beats Q4 Earnings and Revenue Estimates,Zacks
Feb-20-19,Icon PLC: 4Q Earnings Snapshot,Associated Press
Feb-20-19,ICON Reports Fourth Quarter and Full Year 2018 Results,Business Wire
Feb-21-19,Edited Transcript of ICLR earnings conference call or presentation 21-Feb-19 2:00pm GMT,Thomson Reuters StreetEvents
Feb-21-19,MolecularMD is acquired by ICON,GlobeNewswire
Feb-22-19,What Should We Expect From ICON Public Limited Companys (NASDAQ:ICLR) Earnings In The Next Couple Of Years?,Simply Wall St.
Feb-22-19,Icon PLC (ICLR) Q4 2018 Earnings Conference Call Transcript,Motley Fool
Feb-26-19,Edited Transcript of ICLR earnings conference call or presentation 21-Feb-19 2:00pm GMT,Thomson Reuters StreetEvents
Feb-27-19,"Report: Developing Opportunities within Amazon, Prospect Capital, Alliance Data, Duke Realty, Stellus Capital Investment, and ICON  Future Expectations, Projections Moving into 2019",GlobeNewswire
Mar-05-19,ICON Wins Multiple Categories in 2019 CRO Leadership Awards,Business Wire
Apr-16-19,Shareholders Are Thrilled That The ICON (NASDAQ:ICLR) Share Price Increased 213%,Simply Wall St.
Apr-24-19,Icon PLC (ICLR) Reports Next Week: Wall Street Expects Earnings Growth,Zacks
Apr-24-19,ICLR or HQY: Which Is the Better Value Stock Right Now?,Zacks
May-01-19,Icon PLC (ICLR) Beats Q1 Earnings and Revenue Estimates,Zacks
May-01-19,Icon PLC: 1Q Earnings Snapshot,Associated Press
May-01-19,ICON Reports First Quarter 2019 Results,Business Wire
May-03-19,ICON (ICLR) Q1 2019 Earnings Call Transcript,Motley Fool
May-03-19,Edited Transcript of ICLR earnings conference call or presentation 2-May-19 2:00pm GMT,Thomson Reuters StreetEvents
May-09-19,ICON Launches New Patient Engagement Platform to Support Improved Patient Experience and Enrollment in Clinical Trials,Business Wire
May-13-19,Calculating The Fair Value Of ICON Public Limited Company (NASDAQ:ICLR),Simply Wall St.
May-13-19,ICON Awarded Clinical Research Team of the Year and Best in Health Economics and Outcomes Research,Business Wire
May-13-19,Edited Transcript of ICLR earnings conference call or presentation 2-May-19 2:00pm GMT,Thomson Reuters StreetEvents
May-15-19,Edited Transcript of ICLR earnings conference call or presentation 2-May-19 2:00pm GMT,Thomson Reuters StreetEvents
May-23-19,ICONs Acquisition of MeDiNova Research,Business Wire
