date,action,name,rate,target
Nov-05-18,Reiterated,Imperial Capital,Outperform,$71 to $76
Nov-29-18,Resumed,Goldman,Neutral,$59
Jan-02-19,Upgrade,Stephens,Equal-Weight to Overweight,
