date,action,name,rate,target
Jan-03-19,Upgrade,Credit Suisse,Neutral to Outperform,
Jan-04-19,Upgrade,RBC Capital Mkts,Sector Perform to Outperform,
Jan-08-19,Downgrade,Oppenheimer,Outperform to Perform,
