date,action,name,rate,target
Oct-23-18,Initiated,Standpoint Research,Buy,
Dec-11-18,Resumed,JP Morgan,Neutral,$60
Mar-05-19,Initiated,Stephens,Overweight,
Apr-29-19,Downgrade,Standpoint Research,Buy to Hold,
May-06-19,Reiterated,Pivotal Research Group,Sell,$40 to $50
