date,title,source
Oct-17-18,2 Stocks Move Higher Wednesday,GuruFocus.com
Oct-17-18,Cree's Strength Makes Short-Sellers' Worst Dreams Come True,Bloomberg
Oct-17-18,Cree CEO on tariffs: 'We're dealing with the headwinds',American City Business Journals
Oct-18-18,Edited Transcript of CREE earnings conference call or presentation 16-Oct-18 9:00pm GMT,Thomson Reuters StreetEvents
Oct-18-18,Today's Research Reports on Trending Tickers: Cree and Brooks Automation,ACCESSWIRE
Oct-22-18,Cree Announces Annual Shareholders Meeting Election Results,Business Wire
Oct-23-18,"Cree shuffles board lineup, names new chairman",American City Business Journals
Oct-24-18,"Detailed Research: Economic Perspectives on Kohl's, Activision Blizzard, Amerco, Cree, Antares Pharma, and Uranium Energy  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Nov-09-18,"Arrow Electronics Expands Distribution Agreement with Cree, Inc.s Wolfspeed Division",Business Wire
Nov-13-18,Is Cree (CREE) Stock Outpacing Its Computer and Technology Peers This Year?,Zacks
Nov-14-18,Today's Research Reports on Trending Tickers: Cree and Cirrus Logic,ACCESSWIRE
Nov-21-18,"Avoid NVIDIA, Add These 4 Top-Ranked Semi Stocks to Portfolio",Zacks
Nov-28-18,"Cree Sets the Mood for Architects, Lighting Designers with Stylish FLEX Series LED Specification Troffer",Business Wire
Nov-29-18,Has Cree (CREE) Outpaced Other Computer and Technology Stocks This Year?,Zacks
Dec-06-18,Global Semiconductor Sales Rise in October: 4 Stocks to Buy,Zacks
Dec-14-18,Bet on These 5 Low-Beta Stocks to Fight Market Volatility,Zacks
Dec-17-18,Buy Semiconductors on the Dip? 3 Stocks to Consider Now,Zacks
Dec-17-18,Cree's LED head departs the company in latest management shakeup,American City Business Journals
Dec-18-18,"Veeva, Party City, Mellanox, Cree and Intel highlighted as Zacks Bull and Bear of the Day",Zacks
Dec-18-18,"Zacks.com featured highlights include: Abercrombie, Dr. Reddy???s, Cree, Otter and Shenandoah",Zacks
Jan-07-19,Cree CEO talks 'astounding' $250M STMicroelectronics deal,American City Business Journals
Jan-07-19,STMicroelectronics : Cree and STMicroelectronics Announce Multi-Year Silicon Carbide Wafer Supply Agreement,GlobeNewswire
Jan-07-19,Cree and STMicroelectronics Announce Multi-Year Silicon Carbide Wafer Supply Agreement,Business Wire
Jan-09-19,"Report: Exploring Fundamental Drivers Behind Virtusa, Eli Lilly, Cree, NewJersey Resources, Getty Realty, and PennantPark Investment  New Horizons, Emerging Trends, and Upcoming Developments",GlobeNewswire
