date,action,name,rate,target
Nov-19-18,Downgrade,Citigroup,Buy to Neutral,
Nov-28-18,Downgrade,JP Morgan,Neutral to Underweight,
Jan-11-19,Downgrade,Deutsche Bank,Buy to Hold,$57 to $39
May-20-19,Downgrade,BofA/Merrill,Buy to Underperform,
