date,action,name,rate,target
Dec-21-18,Initiated,BofA/Merrill,Buy,
Apr-10-19,Downgrade,Robert W. Baird,Outperform to Neutral,$186 to $160
Apr-16-19,Downgrade,BofA/Merrill,Buy to Neutral,$168
