date,title,source
Oct-17-18,United Airlines Reports Another Quarter of Strong Earnings -- for United,Motley Fool
Oct-17-18,5 industrial stocks Cramer likes right now,CNBC Videos
Oct-17-18,"Cramer flags 5 industrial stocks he likes right now, incl...",CNBC Videos
Oct-17-18,"Cramer flags 5 industrial stocks he likes right now, including Union Pacific and Boeing",CNBC
Oct-17-18,Edited Transcript of UAL earnings conference call or presentation 17-Oct-18 2:30pm GMT,Thomson Reuters StreetEvents
Oct-17-18,Dow Drops 91 Pointsand We Can Blame IBM,Barrons.com
Oct-17-18,"Why Caesars Entertainment, United Continental Holdings, and Vicor Jumped Today",Motley Fool
Oct-17-18,"Best Mutual Funds Buying CVS, United, Lowe's And These Other Top Stocks",Investor's Business Daily
Oct-17-18,United Airlines is sticking with no-overhead-bin rule for its cheapest tickets,CNBC
Oct-17-18,United Airlines joins Boeing to upgrade museum aviation exhibit,American City Business Journals
Oct-17-18,"United Jumps Most Since July on Fare Power, Pacing Airline Rally",Bloomberg
Oct-17-18,"Stocks Pare Early Losses; Netflix, American Airlines Buoy Nasdaq",Investor's Business Daily
Oct-17-18,US Market Indexes Fall After Big Rally,GuruFocus.com
Oct-17-18,United Continental Stock Soars as Earnings Confirm Strategy Is Working,Barrons.com
Oct-17-18,"Stocks - Netflix Soars in Pre-market; IBM, Tilray, Canopy Growth Sink; Tesla Rises",Investing.com
Oct-17-18,"Q3 Earnings Stay (Mostly) Strong, Plus Housing Data",Zacks
Oct-17-18,"Dow Drops About 200 Points, But Netflix Soars On Subscriber Growth",Investor's Business Daily
Oct-17-18,US STOCKS-Wall St slips as IBM disappoints; Fed minutes awaited,Reuters
Oct-17-18,"Company News For Oct 17, 2018",Zacks
Oct-17-18,United Airlines' shares surge as strong travel demand offsets higher fuel prices,CNBC
Oct-17-18,"United Continental's (UAL) Q3 Earnings Miss, Revenues Beat",Zacks
Oct-17-18,"[$$] Stocks to Watch: Netflix, IBM, United Continental, Facebook, Tesla",The Wall Street Journal
Oct-17-18,US STOCKS-Wall St set to drop at open after strong rally; Fed minutes awaited,Reuters
Oct-17-18,"Netflix Soars, United Continental Rises, as the Dow Slips Back",Barrons.com
Oct-17-18,"Stocks making the biggest move premarket: NFLX, IBM, CSX, UAL, TEVA & more",CNBC
Oct-17-18,"United's Oscar Munoz on Q3 results, jet fuel and Q4 outlo...",CNBC Videos
Oct-17-18,U.S. Airlines Gain as Deutsche Upgrades on Recovered Fuel Costs,Bloomberg
Oct-18-18,This Market Needs More Fear: Cramer's 'Mad Money' Recap (Thursday 10/18/18),TheStreet.com
Oct-18-18,Cramer: Use the sell-off to start 'nibbling' at stocks of...,CNBC Videos
Oct-18-18,Use sell-off to 'nibble' at stocks of high-quality compan...,CNBC Videos
Oct-18-18,Cramer: Use the sell-off to start 'nibbling' at stocks of high-quality companies like Citigroup,CNBC
Oct-18-18,CEO: Qatar Airways may leave Oneworld alliance and is still interested in investing in a US carrier,CNBC
Oct-18-18,"Company News For Oct 18, 2018",Zacks
Oct-19-18,Five reasons why Boeing analysts expect solid third-quarter financial results,American City Business Journals
Oct-19-18,"It was a wild week on Wall Street, here are the moves the...",CNBC Videos
Oct-19-18,United Airlines CEO is upbeat in internal memo to employees,American City Business Journals
Oct-19-18,Edited Transcript of UAL earnings conference call or presentation 17-Oct-18 2:30pm GMT,Thomson Reuters StreetEvents
Oct-19-18,United CEO wonders if DIA's Great Hall will make it harder to catch a flight,American City Business Journals
Oct-22-18,Is United Continental Holdings (UAL) Stock Outpacing Its Transportation Peers This Year?,Zacks
Oct-23-18,United Airlines catering workers vote to unionize,American City Business Journals
Oct-23-18,"United Airlines gets temp help from Chicago Bears players, entertaining customers, employees",American City Business Journals
Oct-23-18,United Airlines and American Airlines flight attendants talk merger,American City Business Journals
Oct-23-18,United Airlines debuts new ad underscoring carrier's global reach,American City Business Journals
Oct-23-18,NASDAQ Rises to Start Busy Week for Tech,Zacks
Oct-23-18,Should Value Investors Buy United Continental (UAL) Stock?,Zacks
Oct-24-18,This Market Needs More Fear: Cramer's 'Mad Money' Recap (Thursday 10/18/18),TheStreet.com
Oct-24-18,Surging fuel and plunging stock: American Airlines CEO in the hot seat for quarterly earnings,CNBC
Oct-24-18,United Airlines adds flights for Mobile World Congress,American City Business Journals
Oct-24-18,Delta joins fleet waiving goodbye to plastic straws,American City Business Journals
Oct-24-18,"Delta plans to ditch plastic straws, stirrers on board next year",CNBC
Oct-24-18,Calling All Bay Area Mobile World Congress Attendees: United Airlines to Offer Nonstop Service to Barcelona,PR Newswire
Oct-24-18,"United Airlines to offer special nonstop service to Barcelona event, some hope flight becomes regular offering",American City Business Journals
Oct-24-18,"Airline Stocks' Q3 Earnings Due on Oct 25: AAL, ALK & More",Zacks
Oct-24-18,"Factors of Influence in 2018, Key Indicators and Opportunity within Inter Parfums, United Continental, Turning Point Brands, TPI Composites, Nelnet, and WAVE Life Sciences  New Research Emphasizes Economic Growth",GlobeNewswire
Oct-24-18,American Airlines Steep Dive May Turn Into a 60% Gain,Investopedia
Oct-24-18,Top Ranked Growth Stocks to Buy for October 24th,Zacks
Oct-25-18,"These U.S. Airlines Both Beat, But Here's Why Shares Are Night And Day",Investor's Business Daily
Oct-25-18,MWAA planning $60M in upgrades to Dulles concourse,American City Business Journals
Oct-25-18,Southwest Air Sinks as Higher Cost Outlook Extends Into 2019,Bloomberg
Oct-25-18,"The Zacks Analyst Blog Highlights: United Continental, JetBlue, Hawaiian, Ryanair and Alaska Air",Zacks
Oct-26-18,United Airlines putting French Polynesia back on the map,American City Business Journals
Oct-26-18,United Airlines grows service to Mexico,American City Business Journals
Oct-29-18,American Airlines Earnings: More Mediocrity,Motley Fool
Oct-29-18,"Paine Field airport operator hires curbside concierge, parking lot manager for Everett's new passenger terminal",American City Business Journals
Oct-29-18,Phoenix Sky Harbors air passenger numbers continue to climb,American City Business Journals
Oct-29-18,Transportation stocks in correction territory,CNBC Videos
Oct-30-18,"United Airlines Launches Inaugural Flight Between San Francisco and Tahiti, Announces it will Extend to Year-Round Service",PR Newswire
Oct-30-18,Delta's Canadian partner WestJet coming to Atlanta for first time,American City Business Journals
Oct-30-18,United Airlines CEO's showmanship on display at NASDAQ,American City Business Journals
Oct-30-18,United CEO: We're still positive on intrinsic value of ou...,CNBC Videos
Oct-30-18,"United Airlines mishandled listeria contamination, endangering travelers, lawsuits claim",CNBC
Oct-31-18,United Airlines pushing back on listeria concerns in catering kitchen,American City Business Journals
Oct-31-18,United Airlines opens swank employee parking lot at O'Hare Airport,American City Business Journals
Oct-31-18,Why Airline Stocks Could Take Off,Investopedia
Nov-01-18,United Continental Unit Initiates Flight Services in Tahiti,Zacks
Nov-05-18,Amazon's HQ2 choice could be really great news for United Airlines,American City Business Journals
Nov-05-18,United Airlines becomes first North American carrier to get Boeings largest Dreamliner,American City Business Journals
Nov-05-18,United requests American Airlines flight waiver be denied,American City Business Journals
Nov-05-18,United Airlines makes history with delivery of first Boeing 787-10,American City Business Journals
Nov-05-18,United Airlines Becomes First North American Airline to Welcome the Boeing 787-10 to its Fleet,PR Newswire
Nov-05-18,United Airlines targets Shanghai for more service from New York,American City Business Journals
Nov-05-18,United Airlines CEO waxes emphatic about power of Election Day,American City Business Journals
Nov-05-18,Stocks To Buy After Market Correction: Ulta Stock Tops These 5 Hot Charts Showing Buy Points,Investor's Business Daily
Nov-06-18,Five bits of recent Boeing news you may have missed at home and abroad,American City Business Journals
Nov-06-18,"Airline Stock Roundup: GOL's Dismal Q3 Earnings, DAL's October Traffic Report & More",Zacks
Nov-07-18,U.S. issues directive after Boeing alerts pilots following Indonesia crash,Reuters
Nov-07-18,SFO is adding automated security lanes to make screening process a breeze,American City Business Journals
Nov-07-18,DIA lands No. 1 spot for airport growth,American City Business Journals
Nov-07-18,"Delta Air Lines, first in on-time arrival derby again, reveals secret to success",American City Business Journals
Nov-07-18,"United Airlines cuts business cabin staffing, angering flight attendants",American City Business Journals
Nov-07-18,How Much Did United Continental Holdings Incs (NASDAQ:UAL) CEO Pocket Last Year?,Simply Wall St.
