date,action,name,rate,target
Nov-19-18,Upgrade,Raymond James,Outperform to Strong Buy,
Dec-12-18,Initiated,B. Riley FBR,Buy,$16
Feb-22-19,Initiated,SVB Leerink,Mkt Perform,
Mar-14-19,Reiterated,Maxim Group,Buy,$28 to $20
