date,action,name,rate,target
Nov-29-18,Reiterated,Dougherty & Company  ,Buy,$19
Jan-04-19,Initiated,Stephens,Overweight,
Jan-07-19,Reiterated,Needham,Buy,$15 to $14
Mar-12-19,Initiated,Guggenheim,Neutral,
May-31-19,Initiated,Jefferies,Buy,
