date,action,name,rate,target
Oct-25-18,Upgrade,Robert W. Baird,Neutral to Outperform,
Jan-02-19,Upgrade,Hovde Group,Market Perform to Outperform,$70
Mar-01-19,Downgrade,Hovde Group,Outperform to Market Perform,$79
