date,action,name,rate,target
Oct-31-18,Downgrade,Citigroup,Buy to Neutral,
Nov-02-18,Downgrade,Deutsche Bank,Buy to Hold,$169 to $167
Nov-02-18,Downgrade,Deutsche Bank,Buy to Hold,
Dec-03-18,Downgrade,MoffettNathanson,Buy to Neutral,
Dec-12-18,Downgrade,Morgan Stanley,Overweight to Equal-Weight,
Feb-28-19,Downgrade,Oppenheimer,Outperform to Perform,
