date,action,name,rate,target
Nov-13-18,Upgrade,Deutsche Bank,Hold to Buy,$20.50
Dec-20-18,Initiated,Robert W. Baird,Neutral,
Jan-07-19,Downgrade,Raymond James,Outperform to Mkt Perform,
Jan-22-19,Downgrade,BofA/Merrill,Neutral to Underperform,
Jan-25-19,Downgrade,Evercore ISI,Outperform to In-line,
Apr-01-19,Downgrade,Jefferies,Buy to Hold,
