date,action,name,rate,target
Oct-31-18,Upgrade,Maxim Group,Hold to Buy,$19 to $15
Feb-25-19,Reiterated,Maxim Group,Buy,$19 to $17
Apr-24-19,Reiterated,Maxim Group,Buy,$19 to $17
