date,action,name,rate,target
Oct-19-18,Downgrade,Citigroup,Buy to Neutral,
Dec-11-18,Downgrade,RBC Capital Mkts,Outperform to Sector Perform,
Jan-09-19,Upgrade,Barclays,Equal Weight to Overweight,$135 to $145
Jun-06-19,Downgrade,Keefe Bruyette,Outperform to Mkt Perform,$153
