date,title,source
Oct-19-18,Is Texas Pacific Land Trust (NYSE:TPL) Attractive At Its Current PE Ratio?,Simply Wall St.
Oct-31-18,Texas Pacific: 3Q Earnings Snapshot,Associated Press
Oct-31-18,Texas Pacific Land Trust Announces Third Quarter 2018 Financial Results,Business Wire
Nov-15-18,"Report: Developing Opportunities within BG Staffing, DHX Media, Texas Pacific Land Trust, Tenable, IT Tech Packaging, and Seneca Foods  Future Expectations, Projections Moving into 2018",GlobeNewswire
Dec-03-18,Is Texas Pacific Land Trusts (NYSE:TPL) Liquidity Good Enough?,Simply Wall St.
Dec-06-18,Hedge Funds Are Crazy About Texas Pacific Land Trust (NYSE:TPL),Insider Monkey
Dec-12-18,"New Research: Key Drivers of Growth for General Mills, Hess, Roku, Spectrum Brands, Texas Pacific Land Trust, and Workday  Factors of Influence, Major Initiatives and Sustained Production",GlobeNewswire
Dec-24-18,Texas Endowment at $31 Billion Passes Yale With Oil's Help,Bloomberg
Jan-11-19,Is Texas Pacific Land Trusts (NYSE:TPL) ROE Of 77% Impressive?,Simply Wall St.
Jan-31-19,Texas Pacific: 4Q Earnings Snapshot,Associated Press
Jan-31-19,Texas Pacific Land Trust Announces Fourth Quarter 2018 Financial Results,Business Wire
