date,action,name,rate,target
Oct-23-18,Initiated,Seaport Global Securities,Buy,$112
Jan-09-19,Downgrade,Wells Fargo,Outperform to Market Perform,
Apr-05-19,Reiterated,BofA/Merrill,Buy,$105 to $112
