date,action,name,rate,target
Nov-20-18,Resumed,Guggenheim,Buy,$20
Jan-17-19,Upgrade,Raymond James,Underperform to Mkt Perform,
Feb-14-19,Initiated,H.C. Wainwright,Buy,$13
Feb-22-19,Initiated,SVB Leerink,Outperform,$20
Mar-25-19,Reiterated,Needham,Buy,$16 to $22
