date,action,name,rate,target
Jan-04-19,Upgrade,BTIG Research,Neutral to Buy,$94
Apr-01-19,Upgrade,Keefe Bruyette,Mkt Perform to Outperform,
Apr-12-19,Initiated,Needham,Buy,$75
May-09-19,Reiterated,Needham,Buy,$75 to $60
May-09-19,Downgrade,Northland Capital,Outperform to Market Perform,
May-09-19,Downgrade,Guggenheim,Buy to Neutral,
May-09-19,Downgrade,Citigroup,Buy to Neutral,
May-09-19,Downgrade,BTIG Research,Buy to Neutral,
