date,title,source
Oct-18-18,"Metro Phoenix market has hundreds of condos on the way, report shows",American City Business Journals
Oct-31-18,iStar Declares Quarterly Common Stock Dividend,PR Newswire
Nov-01-18,IStar Financial (STAR) Q3 Earnings Miss Estimates,Zacks
Nov-01-18,iStar Reports Third Quarter 2018 Results,PR Newswire
Nov-09-18,Edited Transcript of STAR earnings conference call or presentation 1-Nov-18 2:00pm GMT,Thomson Reuters StreetEvents
Nov-12-18,Edited Transcript of STAR earnings conference call or presentation 1-Nov-18 2:00pm GMT,Thomson Reuters StreetEvents
Nov-13-18,Edited Transcript of STAR earnings conference call or presentation 1-Nov-18 2:00pm GMT,Thomson Reuters StreetEvents
Nov-15-18,iStar Declares Preferred Stock Dividends,PR Newswire
Nov-30-18,iStar Announces Adjustment of Conversion Rate for Convertible Securities,PR Newswire
Dec-03-18,iStar to Participate in the Bank of America Merrill Lynch 2018 Leveraged Finance Conference,PR Newswire
Dec-04-18,"iStar Inc. -- Moody's upgrades iStar's corporate family and senior unsecured ratings to Ba3, outlook is stable",Moody's
