date,action,name,rate,target
Jan-28-19,Upgrade,Piper Jaffray,Neutral to Overweight,
Apr-09-19,Reiterated,Hovde Group,Market Perform,$33 to $30
May-17-19,Upgrade,Raymond James,Mkt Perform to Outperform,$32
