date,action,name,rate,target
Nov-12-18,Upgrade,Pivotal Research Group,Hold to Buy,$45 to $46
Nov-16-18,Reiterated,Pivotal Research Group,Buy,$46 to $47
Jan-02-19,Upgrade,Susquehanna,Neutral to Positive,
Jan-15-19,Reiterated,Pivotal Research Group,Buy,$47 to $45
Mar-20-19,Reiterated,Pivotal Research Group,Buy,$45 to $40
Apr-05-19,Upgrade,Sidoti,Neutral to Buy,
