date,action,name,rate,target
Nov-06-18,Initiated,Goldman,Neutral,
Jan-04-19,Resumed,Keefe Bruyette,Outperform,
Jan-09-19,Upgrade,BofA/Merrill,Neutral to Buy,
Apr-03-19,Upgrade,Goldman,Neutral to Buy,$44 to $52
