date,title,source
Oct-24-18,Unitil Declares Common Stock Dividend,GlobeNewswire
Oct-25-18,Unitil (UTL) Q3 Earnings and Revenues Surpass Estimates,Zacks
Oct-25-18,Unitil: 3Q Earnings Snapshot,Associated Press
Oct-25-18,Unitil Reports Third Quarter Earnings,GlobeNewswire
Oct-29-18,BKH vs. UTL: Which Stock Should Value Investors Buy Now?,Zacks
Oct-30-18,Edited Transcript of UTL earnings conference call or presentation 25-Oct-18 6:00pm GMT,Thomson Reuters StreetEvents
Nov-01-18,"Factors of Influence in 2018, Key Indicators and Opportunity within UNITIL, Valero Energy Partners LP, Under Armour, Zix, Vocera Communications, and Ingersoll-Rand PLC (Ireland)  New Research Emphasizes Economic Growth",GlobeNewswire
Nov-06-18,What Does Unitil Corporations (NYSE:UTL) P/E Ratio Tell You?,Simply Wall St.
Nov-19-18,ETR vs. UTL: Which Stock Should Value Investors Buy Now?,Zacks
Nov-29-18,How Financially Strong Is Unitil Corporation (NYSE:UTL)?,Simply Wall St.
Dec-25-18,"Unitil Corporation (NYSE:UTL) Is An Attractive Dividend Stock, Heres Why",Simply Wall St.
Jan-03-19,"Unitil Senior Vice President, CFO and Treasurer Mark H. Collin Announces Intention to Retire in May 2019",GlobeNewswire
Jan-08-19,PNW vs. UTL: Which Stock Is the Better Value Option?,Zacks
Jan-24-19,Analysts Estimate Unitil (UTL) to Report a Decline in Earnings: What to Look Out for,Zacks
Jan-30-19,Unitil Elects Three New Members of the Board of Directors,GlobeNewswire
Jan-30-19,Unitil Increases Common Stock Dividend,GlobeNewswire
Jan-30-19,"Utility Stock Q4 Earnings to Watch on Jan 31: XEL, CMS, UTL",Zacks
