date,action,name,rate,target
Nov-05-18,Resumed,Piper Jaffray,Overweight,
Jan-02-19,Initiated,JP Morgan,Overweight,$134
Mar-18-19,Reiterated,Cantor Fitzgerald,Overweight,$193 to $196
May-07-19,Upgrade,Oppenheimer,Perform to Outperform,
May-07-19,Reiterated,Guggenheim,Buy,$186 to $222
May-07-19,Reiterated,Cantor Fitzgerald,Overweight,$196 to $229
