date,action,name,rate,target
Dec-06-18,Downgrade,B. Riley FBR,Buy to Neutral,$11 to $8.25
Apr-30-19,Initiated,MKM Partners,Buy,
May-17-19,Downgrade,Needham,Strong Buy to Hold,
May-17-19,Downgrade,MKM Partners,Buy to Neutral,$9 to $4.50
