date,action,name,rate,target
Nov-09-18,Downgrade,Stifel,Buy to Hold,
Dec-07-18,Initiated,Credit Suisse,Neutral,$21
Mar-11-19,Reiterated,Imperial Capital,Outperform,$18 to $20
Apr-12-19,Initiated,Stephens,Overweight,
May-10-19,Upgrade,Stifel,Hold to Buy,$19
May-13-19,Upgrade,Credit Suisse,Neutral to Outperform,$20
