date,action,name,rate,target
Nov-09-18,Downgrade,William Blair,Outperform to Mkt Perform,
Nov-29-18,Initiated,Susquehanna,Positive,$19
Jan-08-19,Initiated,Needham,Underperform,
Jan-09-19,Downgrade,Jefferies,Buy to Hold,
Jan-22-19,Downgrade,DA Davidson,Neutral to Underperform,
Jan-24-19,Initiated,Compass Point,Buy,$20.50
Feb-15-19,Reiterated,Compass Point,Buy,$20.50 to $22.75
Feb-15-19,Reiterated,BofA/Merrill,Neutral,$15 to $20
