date,title,source
Oct-23-18,AerCap (AER) Q3 Earnings Preview: What to Expect,Zacks
Oct-30-18,AerCap Holdings N.V. Announces Filing of Interim Financial Report for the Third Quarter of 2018,Business Wire
Oct-30-18,AerCap (AER) Q3 Earnings Surpass Estimates,Zacks
Oct-30-18,AerCap: 3Q Earnings Snapshot,Associated Press
Oct-30-18,AerCap Holdings N.V. Reports Financial Results for the Third Quarter 2018 and Announces New Share Repurchase Program,Business Wire
Oct-31-18,AerCap Holdings (AER) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-31-18,Edited Transcript of AER earnings conference call or presentation 30-Oct-18 12:30pm GMT,Thomson Reuters StreetEvents
Nov-02-18,"Detailed Research: Economic Perspectives on Qualys, Aercap Holdings N.V, First Cash, AppFolio, Genworth Financial, and Raven Industries  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Nov-06-18,Edited Transcript of AER earnings conference call or presentation 30-Oct-18 12:30pm GMT,Thomson Reuters StreetEvents
Nov-07-18,Edited Transcript of AER earnings conference call or presentation 30-Oct-18 12:30pm GMT,Thomson Reuters StreetEvents
Nov-08-18,Edited Transcript of AER earnings conference call or presentation 30-Oct-18 12:30pm GMT,Thomson Reuters StreetEvents
Nov-13-18,Risk-Reward With 2 Aircraft Leasing Companies,GuruFocus.com
Nov-30-18,What AerCap Holdings NVs (NYSE:AER) ROE Can Tell Us,Simply Wall St.
Dec-13-18,Hedge Funds Arent Crazy About AerCap Holdings N.V. (AER) Anymore,Insider Monkey
Dec-27-18,AerCap Holdings (AER) Catches Eye: Stock Jumps 5.4%,Zacks
Jan-02-19,"AerCap Leased, Purchased and Sold 436 Aircraft in 2018",Business Wire
Jan-08-19,[$$] Carlyle Aviation Partners Adds Managing Director,The Wall Street Journal
Jan-08-19,"AerCap Holdings N.V. to Release Fourth Quarter and Full Year 2018 Financial Results on February 14, 2019",Business Wire
Jan-09-19,AerCap Holdings N.V. Announces Pricing of $1.1 Billion Aggregate Principal Amount of Senior Notes,Business Wire
