date,action,name,rate,target
Dec-11-18,Initiated,Cowen,Market Perform,$20
Feb-20-19,Downgrade,Raymond James,Outperform to Mkt Perform,
Apr-08-19,Upgrade,Cowen,Market Perform to Outperform,$30
