date,action,name,rate,target
Nov-12-18,Reiterated,B. Riley FBR,Neutral,$32 to $31
Mar-28-19,Initiated,DA Davidson,Neutral,
Apr-05-19,Downgrade,Sandler O'Neill,Buy to Hold,
Apr-10-19,Initiated,Robert W. Baird,Outperform,
Apr-23-19,Initiated,Berenberg,Buy,$41
