date,title,source
Oct-17-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline - AAOI",ACCESSWIRE
Oct-17-18,"SHAREHOLDER ACTION ALERT: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",ACCESSWIRE
Oct-17-18,"KESSLER TOPAZ MELTZER & CHECK, LLP - Important Deadline Reminder for Applied Optoelectronics, Inc. Investors",GlobeNewswire
Oct-18-18,"Bragar Eagel & Squire, P.C. Announces the Filing of a Class Action Against Applied Optoelectronics, Inc. (AAOI) on Behalf of AAOI Investors",GlobeNewswire
Oct-18-18,"INVESTOR ACTION ALERT: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",ACCESSWIRE
Oct-19-18,"SHAREHOLDER NOTICE: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",ACCESSWIRE
Oct-19-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline  AAOI",GlobeNewswire
Oct-19-18,"Pawar Law Group Announces a Securities Class Action Lawsuit Against Applied Optoelectronics, Inc. - AAOI",ACCESSWIRE
Oct-19-18,"SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Announces A Securities Fraud Class Action Lawsuit Has Been Filed Against Applied Optoelectronics, Inc.",GlobeNewswire
Oct-22-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline  AAOI",ACCESSWIRE
Oct-23-18,"INVESTOR ACTION REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",GlobeNewswire
Oct-23-18,"Report: Exploring Fundamental Drivers Behind Corcept Therapeutics, News Corporation, Nightstar Therapeutics PLC Sponsored ADR, Rudolph Technologies, Applied Optoelectronics, and United Rentals  New Horizons, Emerging Trends, and Upcoming Developments",GlobeNewswire
Oct-24-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline  AAOI",ACCESSWIRE
Oct-24-18,"SHAREHOLDER ACTION NOTICE: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",ACCESSWIRE
Oct-24-18,"Pawar Law Group Announces a Securities Class Action Lawsuit Against Applied Optoelectronics, Inc. - AAOI",ACCESSWIRE
Oct-25-18,"IMPORTANT DEADLINE REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",ACCESSWIRE
Oct-26-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline  AAOI",GlobeNewswire
Oct-26-18,"Deadline Alert: The Law Offices of Howard G. Smith Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Applied Optoelectronics, Inc.",Business Wire
Oct-29-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline  AAOI",ACCESSWIRE
Oct-29-18,"Glancy Prongay & Murray LLP Reminds Investors of the Deadline in the Class Action Lawsuit Against Applied Optoelectronics, Inc.",Business Wire
Oct-29-18,"INVESTOR REMINDER ALERT: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",GlobeNewswire
Oct-30-18,"Pawar Law Group Announces a Securities Class Action Lawsuit Against Applied Optoelectronics, Inc.  AAOI",ACCESSWIRE
Oct-30-18,"Lifshitz & Miller LLP Announces Investigation of Adient PLC, Applied Optoelectronics, Inc., Cocrystal Pharma, Inc., Microchip Technology Incorporated, MGT Capital Investments, Inc., TG Therapeutics, Inc. and USA Technologies, Inc.",PR Newswire
Oct-30-18,"IMPORTANT SHAREHOLDER NOTICE: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $250,000 to Contact the Firm",ACCESSWIRE
Oct-31-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline  AAOI",ACCESSWIRE
Nov-05-18,"INVESTOR ALERT REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm",GlobeNewswire
Nov-06-18,"Bragar Eagel & Squire, P.C. Reminds Investors That Class Action Lawsuits Have Been Filed Against OPKO Health, MGT Capital, and Applied Optoelectronics and Encourages Investors to Contact the Firm",GlobeNewswire
Nov-06-18,"VITAL DEADLINE REMINDER: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $250,000 to Contact the Firm",ACCESSWIRE
Nov-06-18,"LEAD PLAINTIFF DEADLINE ALERT: Faruqi & Faruqi, LLP Encourages Investors Who Suffered Losses Exceeding $50,000 In Applied Optoelectronics, Inc. To Contact The Firm",Business Wire
Nov-07-18,Applied Optoelectronics: 3Q Earnings Snapshot,Associated Press
Nov-07-18,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Applied Optoelectronics, Inc. of Class Action Lawsuit and Upcoming Deadline - AAOI",PR Newswire
Nov-07-18,Applied Optoelectronics Reports Third Quarter 2018 Results,GlobeNewswire
Nov-07-18,"SHAREHOLDER ALERT: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $250,000 to Contact the Firm",ACCESSWIRE
Nov-07-18,"Kessler Topaz Meltzer & Check, LLP - Important Deadline Reminder for Applied Optoelectronics, Inc. Investors",GlobeNewswire
Nov-08-18,"DEADLINE APPROACHING: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Applied Optoelectronics, Inc. and Encourages Investors with Losses in Excess of $250,000 to Contact the Firm",ACCESSWIRE
Nov-08-18,"Cohen Milstein Sellers & Toll PLLC Announces Investigation of Applied Optoelectronics, Inc.",Business Wire
Nov-08-18,Why Applied Optoelectronics Inc. Shares Rose as Much as 17.8% Today,Motley Fool
Nov-08-18,"SHAREHOLDER ALERT: Pawar Law Group Announces a Securities Class Action Lawsuit Against Applied Optoelectronics, Inc. - AAOI",ACCESSWIRE
Nov-08-18,"SHAREHOLDER ALERT: Bronstein, Gewirtz & Grossman, LLC Reminds Investors of Class Action Against Applied Optoelectronics, Inc. (AAOI) and Lead Plaintiff Deadline  November 30, 2018",ACCESSWIRE
Nov-08-18,Applied Optoelectronics to Participate in Upcoming Investor Conferences,GlobeNewswire
Nov-08-18,Today's Research Reports on Trending Tickers: Applied Optoelectronics and Microchip Technology,ACCESSWIRE
Nov-12-18,"Bragar Eagel & Squire, P.C. Reminds Investors That Class Action Lawsuits Have Been Filed Against MGT Capital, Applied Optoelectronics, and Acadia and Encourages Investors to Contact the Firm",GlobeNewswire
