date,action,name,rate,target
Dec-10-18,Downgrade,Goldman,Neutral to Sell,
Jan-04-19,Downgrade,Robert W. Baird,Outperform to Neutral,
Apr-23-19,Upgrade,Robert W. Baird,Neutral to Outperform,$87 to $108
Apr-26-19,Downgrade,B. Riley FBR,Buy to Neutral,$130 to $75
