date,action,name,rate,target
Oct-17-18,Upgrade,Maxim Group,Hold to Buy,$305 to $310
Feb-22-19,Reiterated,Maxim Group,Buy,$310 to $305
Mar-19-19,Upgrade,JP Morgan,Neutral to Overweight,$270
Apr-17-19,Upgrade,Morgan Stanley,Equal-Weight to Overweight,
