date,action,name,rate,target
Nov-09-18,Downgrade,First Analysis Sec,Strong Buy to Outperform,$31 to $25
Feb-14-19,Downgrade,Macquarie,Neutral to Underperform,
Feb-14-19,Downgrade,First Analysis Sec,Outperform to Neutral,$25 to $12
