date,action,name,rate,target
Dec-18-18,Downgrade,Credit Suisse,Neutral to Underperform,
Feb-27-19,Upgrade,UBS,Neutral to Buy,$86 to $101
May-17-19,Upgrade,BofA/Merrill,Underperform to Neutral,$81 to $94
