date,action,name,rate,target
Dec-06-18,Downgrade,Atlantic Equities,Neutral to Underweight,
Jan-10-19,Downgrade,Gordon Haskett,Buy to Hold,
Jan-10-19,Downgrade,BofA/Merrill,Neutral to Underperform,
