date,action,name,rate,target
Jan-08-19,Upgrade,Canaccord Genuity,Hold to Buy,$2.75 to $3.25
Jan-17-19,Downgrade,RBC Capital Mkts,Sector Perform to Underperform,
Mar-01-19,Resumed,B. Riley FBR,Neutral,$3
May-10-19,Downgrade,JP Morgan,Overweight to Neutral,
May-10-19,Downgrade,Cantor Fitzgerald,Overweight to Neutral,
